,NLDAS_ID,max_land_constr
21602,x199y144,2276440.5549824736
21603,x199y145,2991125.3427158403
21604,x199y146,2931854.052828391
21605,x199y147,2823511.4423123198
21606,x199y148,2365108.195914347
21607,x199y149,2744746.966533943
21609,x199y150,2931909.7757352875
21610,x199y151,2602202.8107143124
21611,x199y152,2544035.494986487
21612,x199y153,2780203.9883665605
21613,x199y154,2974886.993883665
21614,x199y155,2611337.217425214
21615,x199y156,1954563.244684254
21616,x199y157,1895858.5752288122
21617,x199y158,1982682.065464995
21618,x199y159,1663589.4656561892
21620,x199y160,1675071.9311720415
21621,x199y161,2467870.2265109876
21622,x199y162,2645983.4067006344
21623,x199y163,2585547.1578070866
21624,x199y164,1911344.383441532
21625,x199y165,1850086.6802950727
21626,x199y166,1837772.4605981095
21627,x199y167,2422608.959762193
21628,x199y168,2324524.948072872
21629,x199y169,2147790.354055659
21631,x199y170,2347827.604746781
21632,x199y171,2497837.8748858157
21633,x199y172,1924852.9723269013
21634,x199y173,2228870.047358946
21635,x199y174,2266536.3948648004
21636,x199y175,2526490.1903430047
21637,x199y176,2568783.5260682143
21638,x199y177,2391808.9429163937
21639,x199y178,2402153.9642365803
21640,x199y179,2365724.9248440866
21642,x199y180,2186090.3256665915
21643,x199y181,2223106.16795093
21644,x199y182,2222313.6574940844
21645,x199y183,2033954.1554358231
21646,x199y184,2230179.9874965446
21647,x199y185,2375650.2340894514
21648,x199y186,2148608.7422851194
21649,x199y187,2068496.5109529102
21650,x199y188,2006600.284665251
21651,x199y189,2255575.4837141163
21653,x199y190,2196257.0494779646
21654,x199y191,2400982.6711300723
21655,x199y192,2286054.3657850684
21683,x199y26,1691900.979338713
21684,x199y27,3774559.581140496
21685,x199y28,3774300.0830960847
21686,x199y29,3764543.3103751633
21687,x199y30,3528979.0023993123
21688,x199y31,3656443.3138665333
21689,x199y32,3626567.7977820453
21690,x199y33,3721320.4615720483
21691,x199y34,3669192.546171189
21692,x199y35,3840934.3916190565
21693,x199y36,3842595.7560584918
21694,x199y37,3845446.9054134283
21695,x199y38,3845851.730774873
21696,x199y39,3840016.1275527705
21698,x199y40,3834342.8906799043
21699,x199y41,3821262.6817472177
21700,x199y42,3799522.519779839
21701,x199y43,3819652.4435166907
21702,x199y44,3810809.022094186
21703,x199y45,3809126.4957998553
21704,x199y46,3808239.201588963
21705,x199y47,3747302.5546021187
21706,x199y48,3787262.473563679
21707,x199y49,3781406.750626158
21709,x199y50,3783655.9213291574
21710,x199y51,1507134.2296695488
21711,x199y52,3133034.4844344696
21712,x199y53,1373311.6825229868
21713,x199y54,2638440.818902851
21714,x199y55,2441522.900597528
21715,x199y56,2338166.150814791
21716,x199y57,3269802.5013469453
21717,x199y58,3525629.088524543
21718,x199y59,3204197.8601268665
21720,x199y60,2949729.6265094415
21721,x199y61,2856029.563104503
21722,x199y62,2541644.0675349813
21723,x199y63,1474325.33126386
21724,x199y64,2404245.4235395812
21725,x199y65,3492316.0940412763
21726,x199y66,3310543.5373528167
21727,x199y67,3577716.291172293
21728,x199y68,3654568.715395703
21729,x199y69,3624768.930808487
21731,x199y70,3676205.04262787
21732,x199y71,3528908.001804446
21733,x199y72,2751660.830795484
21734,x199y73,2644751.407447778
21735,x199y74,3511570.65047991
21736,x199y75,3588156.454194173
21737,x199y76,2583025.0776335923
21738,x199y77,2430623.605894496
21739,x199y78,2165056.6539371656
21740,x199y79,3487076.3849121467
21742,x199y80,2662724.3506900882
21743,x199y81,2890497.305026671
21744,x199y82,3418550.988047894
21745,x199y83,2770960.957297622
21746,x199y84,2944698.0333987847
21747,x199y85,3187896.057065897
21748,x199y86,3495805.128223531
21749,x199y87,3479774.3311429955
21750,x199y88,3573718.2337052105
21751,x199y89,3573273.9451993518
21753,x199y90,3495849.713553552
21754,x199y91,3324851.6267785355
21755,x199y92,2894585.53860562
21756,x199y93,3309306.746045805
21757,x199y94,3414901.7754743844
21758,x199y95,3242742.030967751
21759,x199y96,3297092.3126694458
21760,x199y97,2882898.294248997
21761,x199y98,2954459.427044679
21762,x199y99,2122584.4828942004
21767,x19y104,2314478.165633439
21768,x19y105,3257080.3808383266
21769,x19y106,3064624.1146282386
21770,x19y107,2362114.5103546
21771,x19y108,1628551.0400753277
21772,x19y109,3287014.285120738
21773,x19y110,3386645.7382187163
21774,x19y111,3294110.073952216
21775,x19y112,2308264.790758873
21776,x19y113,2884883.360738405
21777,x19y114,3386703.082958796
21778,x19y115,3368285.6398480465
21779,x19y116,3366390.1079301992
21780,x19y117,3288219.1947287
21781,x19y118,3299830.0321545782
21782,x19y119,3323889.6859968486
21783,x19y120,3270508.925385117
21784,x19y121,3326758.83385703
21785,x19y122,3363615.7024793387
21786,x19y123,3357990.6811775505
21787,x19y124,3304071.408615122
21788,x19y125,3325971.1343618874
21789,x19y126,3208947.368699785
21790,x19y127,3144533.6172439507
21791,x19y128,2688639.354147256
21792,x19y129,3009658.5562769766
21793,x19y130,3263680.1493603447
21794,x19y131,3266239.654355385
21795,x19y132,3282221.261699733
21796,x19y133,3251707.606046179
21797,x19y134,3010789.973464914
21798,x19y135,3153329.3424887755
21799,x19y136,3136129.964875106
21800,x19y137,3215845.122149172
21801,x19y138,2822914.0846207393
21802,x19y139,3222448.3602691633
21803,x19y140,3190452.980926348
21804,x19y141,3222444.587229045
21805,x19y142,3005792.2540864507
21806,x19y143,3241074.380165289
21807,x19y144,3242500.0
21808,x19y145,3234930.537428065
21809,x19y146,3233677.6859504133
21810,x19y147,3202644.628099174
21811,x19y148,3224028.925619835
21812,x19y149,3217933.884297521
21813,x19y150,3212644.628099174
21814,x19y151,3071475.8891102877
21815,x19y152,2870961.48775795
21816,x19y153,3118635.6363587165
21817,x19y154,3177880.5993240466
21818,x19y155,3161646.2952174926
21819,x19y156,2772317.7007827023
21820,x19y157,3091189.9641962354
21821,x19y158,2499735.192884751
21822,x19y159,3141933.77434158
21823,x19y160,1657327.3067053517
21824,x19y161,6486098.091745523
21825,x19y162,8668789.950132258
21826,x19y163,1643232.5698309822
21827,x19y164,802386.3017527001
21828,x19y165,479842.05226416676
21829,x19y166,943884.8595998466
21830,x19y167,2263686.540945063
21831,x19y168,2666343.23194837
21832,x19y169,3037376.0330578513
21833,x19y170,2842520.6611570246
21834,x19y171,2810527.009578784
21835,x19y172,2820091.019831499
21836,x19y173,2873883.4497542437
21837,x19y174,2913202.479338843
21838,x19y175,2799731.765630345
21839,x19y176,2662685.483307763
21840,x19y177,2079288.3573755957
21841,x19y178,1096434.3909521294
21842,x19y179,1036117.4593865387
21843,x19y180,2235490.715589423
21844,x19y181,1448019.4033923268
21845,x19y182,1413998.6295376795
21846,x19y183,1401864.7322399286
21847,x19y184,1592108.4047922583
21848,x19y185,667904.9744755881
21849,x19y186,992386.3066520599
21850,x19y187,932449.7803624893
21851,x19y188,697372.589382828
21852,x19y189,864432.0256705807
21853,x19y190,620556.2342787104
21854,x19y191,1364410.0384363842
21855,x19y192,2231704.8846516903
21856,x19y193,40226.33175881912
21930,x200y100,644508.8320044249
21931,x200y101,3944750.532568458
21932,x200y102,4242063.464162369
21933,x200y103,1392232.7067102827
21934,x200y104,844183.8358171359
21935,x200y105,545365.5477418881
21936,x200y106,806462.2879331959
21937,x200y107,601219.501729764
21938,x200y108,839001.5718222931
21939,x200y109,50980.759609336776
21941,x200y110,97249.44667356605
21942,x200y111,138219.124530292
21943,x200y112,325066.76910566754
21944,x200y113,252151.19045179707
21945,x200y114,687594.0071484842
21946,x200y115,296681.3203444226
21947,x200y116,851847.9401890568
21948,x200y117,710408.8852994441
21949,x200y118,552423.3170326117
21950,x200y119,974055.0205932949
21952,x200y120,539354.6017619668
21953,x200y121,3662943.5013084398
21954,x200y122,2899090.6076385784
21955,x200y123,6000620.481294967
21956,x200y124,2875266.446662299
21957,x200y125,1069015.6487934587
21958,x200y126,6736669.622189471
21959,x200y127,16705494.152778657
21960,x200y128,45136015.39145331
21961,x200y129,6655220.7100963015
21963,x200y130,5510741.56196133
21964,x200y131,2967422.3159228596
21965,x200y132,6989686.261940239
21966,x200y133,2761203.1504489225
21967,x200y134,3285302.3517905534
21968,x200y135,2891170.2629463663
21969,x200y136,3264549.5369462217
21970,x200y137,3182314.497597019
21971,x200y138,3194953.1682383814
21972,x200y139,3031270.236330781
21974,x200y140,3189592.435319609
21975,x200y141,2173283.2068970213
21976,x200y142,2898016.9987300048
21977,x200y143,2905608.230497744
21978,x200y144,2680129.353197113
21979,x200y145,2870307.184735868
21980,x200y146,2588844.232728325
21981,x200y147,2679571.8686022772
21982,x200y148,2190291.27765462
21983,x200y149,2491783.3311000206
21985,x200y150,2785801.9088681694
21986,x200y151,2430638.578234644
21987,x200y152,2306159.1384909707
21988,x200y153,2746604.173714917
21989,x200y154,2903984.1742279334
21990,x200y155,2436940.369710845
21991,x200y156,2328541.464007198
21992,x200y157,1845048.2041559399
21993,x200y158,1748844.362807601
21994,x200y159,1797561.3842779542
21996,x200y160,1747387.9957224058
21997,x200y161,1863485.2810368307
21998,x200y162,2170180.06484578
21999,x200y163,2604448.307832777
22000,x200y164,1530396.6489430878
22001,x200y165,1917352.5771475038
22002,x200y166,2114635.5652960874
22003,x200y167,2394463.7979238713
22004,x200y168,2307208.54069849
22005,x200y169,2268171.492187335
22007,x200y170,2340639.840861445
22008,x200y171,2528087.1170209977
22009,x200y172,2048871.8358805412
22010,x200y173,2215866.0237869844
22011,x200y174,1955512.5794192217
22012,x200y175,2477754.706733429
22013,x200y176,2347491.05613784
22014,x200y177,2520046.658136521
22015,x200y178,2332641.534886854
22016,x200y179,2398327.260290982
22018,x200y180,2097095.1324371886
22019,x200y181,2092990.1624416816
22020,x200y182,2370636.594242147
22021,x200y183,2259536.7538073612
22022,x200y184,2178062.769330918
22023,x200y185,2268708.172906301
22024,x200y186,2081410.9768157664
22025,x200y187,2051836.7903015618
22026,x200y188,2080814.6093830415
22027,x200y189,2197644.7694771057
22029,x200y190,2331715.216087853
22030,x200y191,2420487.9873283207
22031,x200y192,2262071.1471638847
22058,x200y25,847040.63222024
22059,x200y26,3436364.448396065
22060,x200y27,3712709.9099535667
22061,x200y28,3656770.4421497686
22062,x200y29,3735233.6361380504
22063,x200y30,3651049.874989844
22064,x200y31,3640093.6959954947
22065,x200y32,3688468.1629978954
22066,x200y33,3759882.7406600406
22067,x200y34,3764386.5782297556
22068,x200y35,3836604.2957188245
22069,x200y36,3767534.394148821
22070,x200y37,3810824.494083368
22071,x200y38,3752894.9147075163
22072,x200y39,3770403.742741529
22074,x200y40,3815782.201549798
22075,x200y41,3829217.130426458
22076,x200y42,3813583.738297572
22077,x200y43,3823096.8755706055
22078,x200y44,3796525.879923548
22079,x200y45,3809827.741401835
22080,x200y46,3805215.327549147
22081,x200y47,3755486.6054967293
22082,x200y48,3794359.433515703
22083,x200y49,3781383.247569365
22085,x200y50,3766220.1769610266
22086,x200y51,2331167.262958337
22087,x200y52,1037346.9032127741
22088,x200y53,1435656.3291369006
22089,x200y54,1589429.8374341298
22090,x200y55,2464483.527477567
22091,x200y56,2093204.8392696988
22092,x200y57,1875174.5466820667
22093,x200y58,3596646.176370651
22094,x200y59,3372365.010027664
22096,x200y60,1635637.3473887683
22097,x200y61,1603190.8590863105
22098,x200y62,2840477.8755590217
22099,x200y63,986556.3479102406
22100,x200y64,1354750.1692691676
22101,x200y65,2995067.949094806
22102,x200y66,2863785.966909456
22103,x200y67,3574777.818117968
22104,x200y68,3589950.4680722873
22105,x200y69,3658808.6796593666
22107,x200y70,3686983.7008862323
22108,x200y71,3662369.1997340573
22109,x200y72,3514959.4118964686
22110,x200y73,3373719.051590695
22111,x200y74,3639437.989420508
22112,x200y75,2135818.8014261294
22113,x200y76,2370572.4196675625
22114,x200y77,3125203.2645183112
22115,x200y78,1977482.5716902297
22116,x200y79,1796007.3145860757
22118,x200y80,3418979.78122744
22119,x200y81,3514892.2707077805
22120,x200y82,3347951.29081921
22121,x200y83,3142907.6398637895
22122,x200y84,2785799.845561564
22123,x200y85,3370943.461641189
22124,x200y86,3535539.6506769983
22125,x200y87,3056622.864978438
22126,x200y88,3543089.9443239127
22127,x200y89,3454472.77321553
22129,x200y90,3463292.0364184277
22130,x200y91,2093844.1404565838
22131,x200y92,3268384.675458718
22132,x200y93,3132640.749040012
22133,x200y94,3377284.7619227725
22134,x200y95,2834949.434549706
22135,x200y96,3061226.0340334214
22136,x200y97,1662849.4819883339
22137,x200y98,3289216.8049958856
22138,x200y99,2102112.238344017
22140,x201y100,619135.5683940416
22141,x201y101,2414843.3318813215
22142,x201y102,4235846.158075868
22143,x201y103,1509828.3576702941
22144,x201y104,669581.6404846838
22145,x201y105,1131972.5858682478
22146,x201y106,771102.1427626192
22147,x201y107,75314.34457103402
22148,x201y108,74621.56915839993
22149,x201y109,48801.06511543108
22151,x201y110,77096.97807036283
22152,x201y111,115837.32268120038
22153,x201y112,184825.28841175765
22154,x201y113,219699.0761491952
22155,x201y114,568789.1718846097
22156,x201y115,1315430.1029130316
22157,x201y116,772367.598736757
22158,x201y117,442614.4752836683
22159,x201y118,403703.58921212686
22160,x201y119,493203.1622790669
22162,x201y120,602687.0539066098
22163,x201y121,2303888.386339722
22164,x201y122,2995623.1615181183
22165,x201y123,5656901.92604534
22166,x201y124,7543901.565554099
22167,x201y125,1537180.271419695
22168,x201y126,8832187.663025048
22169,x201y127,21540720.63863873
22170,x201y128,26119750.208959527
22171,x201y129,2401149.960812489
22173,x201y130,1819635.9433858271
22174,x201y131,4363898.485665575
22175,x201y132,9287319.489549832
22176,x201y133,5043474.938027989
22177,x201y134,3027132.1525808517
22178,x201y135,3148007.3957755766
22179,x201y136,3124061.7454472776
22180,x201y137,3225782.3376432625
22181,x201y138,3271682.8245108803
22182,x201y139,3212172.143678915
22184,x201y140,3237070.2612160775
22185,x201y141,8319049.218987405
22186,x201y142,2468689.394968298
22187,x201y143,2079313.297763204
22188,x201y144,2584554.2565080114
22189,x201y145,2836066.5036215787
22190,x201y146,2792911.0162502923
22191,x201y147,2487282.466612349
22192,x201y148,2075787.4280033347
22193,x201y149,2263690.229374993
22195,x201y150,2852983.339061751
22196,x201y151,2345874.348350316
22197,x201y152,2238131.604387604
22198,x201y153,2863454.5438342765
22199,x201y154,2204319.633516579
22200,x201y155,2321614.9297005315
22201,x201y156,2248920.068602404
22202,x201y157,1984196.5717181189
22203,x201y158,1734389.1823332268
22204,x201y159,1831349.7251237393
22206,x201y160,1743872.4005588144
22207,x201y161,1682155.8350804774
22208,x201y162,1692723.0205661717
22209,x201y163,2241378.809412333
22210,x201y164,1932861.5158518136
22211,x201y165,2361051.461120814
22212,x201y166,2338744.7859221683
22213,x201y167,2568545.6038948675
22214,x201y168,2274806.7471099705
22215,x201y169,2331219.6025520754
22217,x201y170,2424485.5453056567
22218,x201y171,2500852.8081643586
22219,x201y172,2369934.4956879746
22220,x201y173,2066038.2667165522
22221,x201y174,2438207.1750058117
22222,x201y175,2305512.7183875856
22223,x201y176,2338528.6073113894
22224,x201y177,2447042.566532685
22225,x201y178,2311496.001471512
22226,x201y179,2272154.0701904055
22228,x201y180,2115515.2678005365
22229,x201y181,2177809.5010504043
22230,x201y182,2206952.7186614443
22231,x201y183,2101358.4288091003
22232,x201y184,2367797.169777161
22233,x201y185,2308199.1827861103
22234,x201y186,2032604.222061284
22235,x201y187,1965034.272109534
22236,x201y188,2058141.6748727425
22237,x201y189,2361524.0987994764
22239,x201y190,2293316.0115015367
22240,x201y191,2399454.148216276
22241,x201y192,2134857.396413766
22266,x201y23,157245.68030627375
22267,x201y24,1549286.8921866806
22268,x201y25,3659372.0121538653
22269,x201y26,3702943.5921023586
22270,x201y27,3699585.091867018
22271,x201y28,3636145.877804705
22272,x201y29,3622057.131206936
22273,x201y30,3574670.3985280776
22274,x201y31,3549213.344307776
22275,x201y32,3332012.0468855533
22276,x201y33,3619014.29258709
22277,x201y34,3549965.627550613
22278,x201y35,3610049.596500864
22279,x201y36,3719726.551402739
22280,x201y37,3827087.6613850594
22281,x201y38,3827701.1223240234
22282,x201y39,3820608.3609782243
22284,x201y40,3819787.9264750537
22285,x201y41,3828400.3017312447
22286,x201y42,3823670.2426076913
22287,x201y43,3786796.175996927
22288,x201y44,3787267.567639972
22289,x201y45,3770059.0070879385
22290,x201y46,3809181.8037695596
22291,x201y47,3801674.705457575
22292,x201y48,3794553.657661695
22293,x201y49,3750178.431523655
22295,x201y50,3485688.766061586
22296,x201y51,3501410.92954197
22297,x201y52,3271957.713766993
22298,x201y53,2641431.997177906
22299,x201y54,1997162.2781921064
22300,x201y55,2609555.511899265
22301,x201y56,1882645.8682988056
22302,x201y57,2401642.3627116447
22303,x201y58,3361201.9042895543
22304,x201y59,3322273.122466508
22306,x201y60,2271935.41345636
22307,x201y61,1423891.5686196047
22308,x201y62,2327010.1933761924
22309,x201y63,464562.3678479069
22310,x201y64,907408.7862472093
22311,x201y65,1531747.624720875
